# file_id nu_cut beta entropy mean_dist mean_connections
0	1.50	1.00	4.79	0.43	1.88	
0	1.50	1.25	4.29	0.39	1.62	
0	1.50	1.50	3.86	0.37	1.43	
0	1.50	1.75	3.65	0.35	1.32	
0	1.50	2.00	3.32	0.34	1.22	
0	1.50	2.25	3.41	0.33	1.18	
0	1.50	2.50	3.53	0.33	1.11	
0	1.50	2.75	3.53	0.32	1.06	
0	1.50	3.00	3.60	0.31	1.01	
0	1.75	1.00	4.73	0.49	1.83	
0	1.75	1.25	4.19	0.45	1.59	
0	1.75	1.50	3.78	0.43	1.44	
0	1.75	1.75	3.44	0.41	1.32	
0	1.75	2.00	3.24	0.39	1.22	
0	1.75	2.25	3.27	0.38	1.14	
0	1.75	2.50	3.41	0.37	1.10	
0	1.75	2.75	3.52	0.36	1.03	
0	1.75	3.00	3.52	0.35	0.99	
0	2.00	1.00	4.94	0.55	1.90	
0	2.00	1.25	4.36	0.51	1.62	
0	2.00	1.50	4.02	0.48	1.46	
0	2.00	1.75	3.65	0.47	1.36	
0	2.00	2.00	3.26	0.45	1.25	
0	2.00	2.25	3.70	0.43	1.12	
0	2.00	2.50	3.75	0.43	1.07	
0	2.00	2.75	3.79	0.41	1.01	
0	2.00	3.00	3.66	0.39	0.96	
0	2.25	1.00	4.92	0.62	1.86	
0	2.25	1.25	4.22	0.58	1.63	
0	2.25	1.50	4.05	0.55	1.47	
0	2.25	1.75	3.55	0.52	1.30	
0	2.25	2.00	3.33	0.50	1.23	
0	2.25	2.25	3.48	0.49	1.15	
0	2.25	2.50	3.65	0.48	1.06	
0	2.25	2.75	3.65	0.47	1.02	
0	2.25	3.00	3.73	0.45	0.97	
0	2.50	1.00	4.88	0.76	1.83	
0	2.50	1.25	4.44	0.69	1.56	
0	2.50	1.50	3.83	0.66	1.41	
0	2.50	1.75	3.35	0.63	1.30	
0	2.50	2.00	3.04	0.61	1.23	
0	2.50	2.25	3.06	0.59	1.17	
0	2.50	2.50	3.04	0.57	1.11	
0	2.50	2.75	3.22	0.55	1.05	
0	2.50	3.00	3.38	0.54	1.02	
0	2.75	1.00	4.49	0.85	1.79	
0	2.75	1.25	3.89	0.80	1.57	
0	2.75	1.50	3.72	0.77	1.46	
0	2.75	1.75	3.33	0.74	1.33	
0	2.75	2.00	3.38	0.71	1.21	
0	2.75	2.25	3.78	0.68	1.11	
0	2.75	2.50	3.52	0.66	1.05	
0	2.75	2.75	3.47	0.64	0.99	
0	2.75	3.00	3.62	0.61	0.92	
0	3.00	1.00	4.77	0.95	1.77	
0	3.00	1.25	4.46	0.88	1.52	
0	3.00	1.50	4.03	0.86	1.44	
0	3.00	1.75	3.55	0.84	1.32	
0	3.00	2.00	3.20	0.81	1.20	
0	3.00	2.25	3.33	0.77	1.11	
0	3.00	2.50	3.38	0.77	1.07	
0	3.00	2.75	3.63	0.76	1.03	
0	3.00	3.00	3.56	0.75	0.96	
0	3.25	1.00	4.81	1.15	1.74	
0	3.25	1.25	4.38	1.08	1.58	
0	3.25	1.50	3.95	1.02	1.41	
0	3.25	1.75	3.44	0.99	1.27	
0	3.25	2.00	3.42	0.94	1.20	
0	3.25	2.25	3.53	0.91	1.14	
0	3.25	2.50	3.61	0.87	1.07	
0	3.25	2.75	3.75	0.84	1.01	
0	3.25	3.00	3.67	0.81	0.90	
0	3.50	1.00	4.21	1.27	1.72	
0	3.50	1.25	4.08	1.07	1.42	
0	3.50	1.50	3.99	1.03	1.33	
0	3.50	1.75	3.67	1.00	1.17	
0	3.50	2.00	3.71	0.95	1.09	
0	3.50	2.25	3.74	0.91	1.03	
0	3.50	2.50	3.95	0.90	0.92	
0	3.50	2.75	3.96	0.86	0.86	
0	3.50	3.00	4.02	0.85	0.81	
1	1.50	1.00	4.99	0.39	1.97	
1	1.50	1.25	4.47	0.36	1.68	
1	1.50	1.50	4.07	0.34	1.52	
1	1.50	1.75	3.67	0.33	1.37	
1	1.50	2.00	3.45	0.32	1.26	
1	1.50	2.25	3.65	0.31	1.17	
1	1.50	2.50	3.73	0.30	1.10	
1	1.50	2.75	3.82	0.29	1.03	
1	1.50	3.00	3.82	0.28	0.97	
1	1.75	1.00	4.92	0.43	1.82	
1	1.75	1.25	4.20	0.40	1.59	
1	1.75	1.50	3.78	0.38	1.44	
1	1.75	1.75	3.43	0.36	1.34	
1	1.75	2.00	3.17	0.35	1.25	
1	1.75	2.25	3.29	0.34	1.18	
1	1.75	2.50	3.47	0.33	1.11	
1	1.75	2.75	3.55	0.33	1.06	
1	1.75	3.00	3.60	0.32	1.02	
1	2.00	1.00	5.06	0.52	1.92	
