# file_id nu_cut beta entropy mean_dist mean_connections
0	1.50	1.00	4.85	0.43	1.99	
0	1.50	1.25	4.36	0.40	1.71	
0	1.50	1.50	4.01	0.38	1.51	
0	1.50	1.75	3.73	0.36	1.36	
0	1.50	2.00	3.35	0.35	1.24	
0	1.50	2.25	3.49	0.34	1.13	
0	1.50	2.50	3.65	0.33	1.07	
0	1.50	2.75	3.77	0.32	1.02	
0	1.50	3.00	3.87	0.32	0.97	
0	1.75	1.00	4.64	0.49	1.90	
0	1.75	1.25	4.16	0.45	1.63	
0	1.75	1.50	3.71	0.44	1.47	
0	1.75	1.75	3.53	0.42	1.35	
0	1.75	2.00	3.17	0.40	1.23	
0	1.75	2.25	3.21	0.39	1.18	
0	1.75	2.50	3.29	0.38	1.12	
0	1.75	2.75	3.48	0.37	1.06	
0	1.75	3.00	3.63	0.37	1.02	
0	2.00	1.00	4.99	0.55	1.93	
0	2.00	1.25	4.03	0.51	1.63	
0	2.00	1.50	3.76	0.49	1.46	
0	2.00	1.75	3.54	0.47	1.35	
0	2.00	2.00	3.16	0.46	1.25	
0	2.00	2.25	3.34	0.44	1.15	
0	2.00	2.50	3.49	0.44	1.10	
0	2.00	2.75	3.51	0.42	1.03	
0	2.00	3.00	3.56	0.41	0.99	
0	2.25	1.00	4.99	0.63	1.83	
0	2.25	1.25	4.10	0.57	1.56	
0	2.25	1.50	3.88	0.55	1.38	
0	2.25	1.75	3.57	0.53	1.29	
0	2.25	2.00	3.26	0.51	1.21	
0	2.25	2.25	3.53	0.50	1.14	
0	2.25	2.50	3.59	0.47	1.08	
0	2.25	2.75	3.87	0.47	1.02	
0	2.25	3.00	3.85	0.46	0.98	
0	2.50	1.00	4.87	0.74	1.83	
0	2.50	1.25	4.21	0.69	1.61	
0	2.50	1.50	3.81	0.67	1.48	
0	2.50	1.75	3.73	0.62	1.34	
0	2.50	2.00	3.37	0.61	1.25	
0	2.50	2.25	3.28	0.59	1.14	
0	2.50	2.50	3.29	0.56	1.07	
0	2.50	2.75	3.48	0.55	1.03	
0	2.50	3.00	3.58	0.53	0.97	
0	2.75	1.00	4.61	0.84	1.83	
0	2.75	1.25	4.14	0.79	1.60	
0	2.75	1.50	3.47	0.76	1.43	
0	2.75	1.75	3.07	0.70	1.29	
0	2.75	2.00	2.81	0.68	1.18	
0	2.75	2.25	3.13	0.65	1.11	
0	2.75	2.50	3.35	0.64	1.06	
0	2.75	2.75	3.21	0.62	1.02	
0	2.75	3.00	3.46	0.61	0.98	
0	3.00	1.00	5.16	0.97	1.80	
0	3.00	1.25	4.48	0.91	1.58	
0	3.00	1.50	4.04	0.87	1.45	
0	3.00	1.75	3.90	0.86	1.37	
0	3.00	2.00	3.37	0.83	1.24	
0	3.00	2.25	3.63	0.79	1.13	
0	3.00	2.50	3.75	0.77	1.05	
0	3.00	2.75	3.75	0.76	1.01	
0	3.00	3.00	3.79	0.76	0.99	
0	3.25	1.00	5.16	1.12	1.89	
0	3.25	1.25	4.41	1.04	1.59	
0	3.25	1.50	3.81	0.98	1.38	
0	3.25	1.75	3.59	0.93	1.26	
0	3.25	2.00	3.20	0.88	1.15	
0	3.25	2.25	3.17	0.86	1.11	
0	3.25	2.50	3.39	0.83	1.04	
0	3.25	2.75	3.67	0.82	0.99	
0	3.25	3.00	3.76	0.82	0.98	
0	3.50	1.00	5.22	1.29	1.91	
0	3.50	1.25	4.78	1.23	1.70	
0	3.50	1.50	4.55	1.19	1.56	
0	3.50	1.75	4.14	1.11	1.34	
0	3.50	2.00	3.89	1.08	1.23	
0	3.50	2.25	4.11	0.99	1.05	
0	3.50	2.50	4.07	0.98	1.00	
0	3.50	2.75	4.02	0.97	0.92	
0	3.50	3.00	4.08	0.90	0.83	
1	1.50	1.00	4.87	0.39	1.98	
1	1.50	1.25	4.39	0.37	1.70	
1	1.50	1.50	4.00	0.35	1.52	
1	1.50	1.75	3.57	0.33	1.36	
1	1.50	2.00	3.21	0.32	1.25	
1	1.50	2.25	3.39	0.31	1.17	
1	1.50	2.50	3.45	0.30	1.09	
1	1.50	2.75	3.53	0.29	1.04	
1	1.50	3.00	3.65	0.29	0.99	
1	1.75	1.00	4.83	0.43	1.98	
1	1.75	1.25	4.21	0.40	1.66	
1	1.75	1.50	3.72	0.37	1.44	
1	1.75	1.75	3.55	0.36	1.34	
1	1.75	2.00	3.22	0.35	1.24	
1	1.75	2.25	3.34	0.34	1.17	
1	1.75	2.50	3.60	0.34	1.10	
1	1.75	2.75	3.59	0.33	1.05	
1	1.75	3.00	3.68	0.32	1.01	
1	2.00	1.00	4.99	0.50	1.88	
1	2.00	1.25	4.50	0.47	1.65	
1	2.00	1.50	3.96	0.45	1.47	
1	2.00	1.75	3.64	0.43	1.34	
1	2.00	2.00	3.31	0.41	1.22	
1	2.00	2.25	3.52	0.39	1.11	
1	2.00	2.50	3.61	0.38	1.04	
1	2.00	2.75	3.59	0.37	0.99	
1	2.00	3.00	3.68	0.36	0.94	
1	2.25	1.00	5.03	0.59	1.89	
1	2.25	1.25	4.52	0.54	1.60	
1	2.25	1.50	3.97	0.51	1.43	
1	2.25	1.75	3.86	0.50	1.32	
1	2.25	2.00	3.49	0.47	1.20	
1	2.25	2.25	3.57	0.45	1.12	
1	2.25	2.50	3.72	0.43	1.03	
1	2.25	2.75	3.77	0.42	0.98	
1	2.25	3.00	3.94	0.41	0.93	
1	2.50	1.00	5.06	0.65	1.89	
1	2.50	1.25	4.57	0.60	1.63	
1	2.50	1.50	4.27	0.56	1.43	
1	2.50	1.75	3.86	0.54	1.29	
1	2.50	2.00	3.59	0.51	1.19	
1	2.50	2.25	3.61	0.50	1.13	
1	2.50	2.50	3.67	0.49	1.07	
1	2.50	2.75	3.58	0.47	1.00	
1	2.50	3.00	3.56	0.46	0.95	
